rank,title,price,reviews_count,rating,asin,url,category_path,market_place,units_sold,category_name,log_reviews,log_price,log_units_sold,rank_group
74,"Amazon Basics Electric Kettle 1.7L, 3000 W, BPA-Free with 360° Base, Auto Shut-Off and Removable Anti-Scale Filter, Matte Black",17.98,1479.0,4.4,B0D78LKGL2,https://www.amazon.co.uk/Amazon-Basics-KE02303-CE-Electric-Protection/dp/B0D78LKGL2/ref=zg_bs_g_kitchen_d_sccl_24/525-4234033-7253627?psc=1,kitchen,co.uk,3000.0,Kitchen,7.299797366758161,2.8892600290434745,8.006367567650246,51-100
75,Sistema Microwave Breakfast Bowl | 850 ml | Round Microwave Container with Steam Release Vent | BPA-Free | Red | 1 Count,4.0,28039.0,4.6,B00DP30SWE,https://www.amazon.co.uk/Sistema-Microwave-Breakfast-Container-BPA-Free/dp/B00DP30SWE/ref=zg_bs_g_kitchen_d_sccl_25/525-4234033-7253627?psc=1,kitchen,co.uk,3000.0,Kitchen,10.241387341148526,1.3862943611198906,8.006367567650246,51-100
76,"Ninja Foodi MAX Dual Zone Digital AirFryer, 2 Drawers, 9.5L, 6-in-1, Uses No Oil, Air Fry, Max Crisp, Roast, Bake, Reheat, Dehydrate, Cook 8 Portions, Non-Stick Dishwasher Safe Baskets, Black AF400UK",184.07,43032.0,4.8,B09BZR9JFG,https://www.amazon.co.uk/Ninja-Dehydrate-Non-Stick-Dishwasher-AF400UK/dp/B09BZR9JFG/ref=zg_bs_g_kitchen_d_sccl_26/525-4234033-7253627?psc=1,kitchen,co.uk,2000.0,Kitchen,10.669722542203239,5.215316120044631,7.600902459542082,51-100
1,"Utopia Bedding 4-Piece Sheet Set 135 x 190 cm – Brushed Microfiber Polyester – Oeko-Tex Certified – Fitted Sheet, Flat Sheet and 2 Pillowcases 50 x 75 cm (135 Bed, Grey)",12.67,57800.0,4.5,B075JHKSGJ,https://www.amazon.es/-/en/Utopia-Bedding-4-Piece-Sheet-Set/dp/B075JHKSGJ/ref=zg_bs_g_kitchen_d_sccl_1/522-9398622-3384840?psc=1,kitchen,es,500.0,Kitchen,10.96476135554887,2.5392369943330477,6.214608098422191,Top 10
2,"Philips Lint Remover - for All Types of Garments, High Speed Blade 8800 RPM, Compact and Lightweight, Easy Empty Lint Reservoir, Includes 2 AA Batteries, GC026/00",12.99,148695.0,4.6,B00E3862DE,https://www.amazon.es/-/en/Philips-Lint-Remover-Lightweight-Reservoir/dp/B00E3862DE/ref=zg_bs_g_kitchen_d_sccl_2/522-9398622-3384840?psc=1,kitchen,es,3000.0,Kitchen,11.909659232288188,2.5641798306825083,8.006367567650246,Top 10
3,"Cecotec Power TitanBlack 1500 XL PerfectCream&Crush Hand Blender, 1500 W, CrossBlades Technology with 4-Blade Blades, XL Foot, Includes Chopper, Whisk Sticks and Masher",39.9,13788.0,4.2,B08PKWD87W,https://www.amazon.es/-/en/Cecotec-TitanBlack-PerfectCream-CrossBlades-Technology/dp/B08PKWD87W/ref=zg_bs_g_kitchen_d_sccl_3/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,9.531626451841742,3.686376323895818,6.907755278982137,Top 10
4,"edihome, Air Fryer Paper, Air Fryer, Pack of 100, 20-24 cm, BPA Free, Disposable, Oven, Accessories for Oil-Free Fryer 5 to 8 Litres (20-24 cm, Square)",8.89,6611.0,4.6,B0D3VCV459,https://www.amazon.es/-/en/edihome-Disposable-Accessories-Oil-Free-Litres/dp/B0D3VCV459/ref=zg_bs_g_kitchen_d_sccl_4/522-9398622-3384840?psc=1,kitchen,es,5000.0,Kitchen,8.796641458940915,2.1849270495258133,8.517193191416238,Top 10
5,"VACTechPro Cordless Vacuum Cleaner, 35kPa Handheld Vacuum, 6-in-1 Wireless with 35-Minute Run Time and Removable Battery, Stick Vacuum Ideal for Pet Hair/Carpet/Hard Floors & Gold",109.0,4351.0,4.4,B0D1KCLVPX,https://www.amazon.es/-/en/VACTechPro-Cordless-Handheld-35-Minute-Removable/dp/B0D1KCLVPX/ref=zg_bs_g_kitchen_d_sccl_5/522-9398622-3384840?psc=1,kitchen,es,5000.0,Kitchen,8.378390788535778,4.6913478822291435,8.517193191416238,Top 10
6,"Utopia Bedding Waterproof Mattress Protector 135 x 190 x 40 cm, Oeko-Tex Certified Mattress Cover, Breathable Mattress Cover, Elastic All Around",15.99,42980.0,4.6,B077T9VNSB,https://www.amazon.es/-/en/Utopia-Bedding-Waterproof-Protector-Breathable/dp/B077T9VNSB/ref=zg_bs_g_kitchen_d_sccl_6/522-9398622-3384840?psc=1,kitchen,es,800.0,Kitchen,10.668513436561481,2.771963526845863,6.684611727667927,Top 10
7,"Mini Car Vacuum 15000Pa Portable Cordless Handheld Vacuum Cleaner and Air Duster with 2 Filter for Car, Sofa, Office, Pet, Home",26.99,490.0,4.2,B0D91XPXV1,https://www.amazon.es/-/en/15000Pa-Portable-Cordless-Handheld-Cleaner/dp/B0D91XPXV1/ref=zg_bs_g_kitchen_d_sccl_7/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,6.19644412779452,3.2954664270299134,6.907755278982137,Top 10
8,"SWEET VIEW Oil Maker Spray Sprayer and Dispenser Oil, 470ml Lightproof Glass Oil Pourer for Kitchen, Air Fryer, Kitchen, Salad and BBQ",10.99,5501.0,4.5,B0F2DJV6SZ,https://www.amazon.es/-/en/SWEET-VIEW-Spray-Dispenser-Lightproof/dp/B0F2DJV6SZ/ref=zg_bs_g_kitchen_d_sccl_8/522-9398622-3384840?psc=1,kitchen,es,2000.0,Kitchen,8.61286694148452,2.39698576841553,7.600902459542082,Top 10
9,"Amazon Basics Water Filter Cartridges, 6 Count, Pack of 1, Suitable and Compatible with All BRITA Jugs Incl. PerfectFit & Amazon Basic Jugs",26.85,14416.0,4.6,B084H8X4SW,https://www.amazon.es/-/en/Amazon-Basics-Cartridges-Compatible-PerfectFit/dp/B084H8X4SW/ref=zg_bs_g_kitchen_d_sccl_9/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,9.576163344811905,3.2902658209548736,6.907755278982137,Top 10
10,"PURIVITA Universal Descaler Coffee Machines [500 ml] – Anti-Limescale for Delonghi, Dolce Gusto, Nespresso, Philips and Others – Limpa Cafeiras",5.99,20330.0,4.5,B0C4FHBPRT,https://www.amazon.es/-/en/PURIVITA-Universal-Descaler-Coffee-Machines/dp/B0C4FHBPRT/ref=zg_bs_g_kitchen_d_sccl_10/522-9398622-3384840?psc=1,kitchen,es,3000.0,Kitchen,9.919902093804223,1.7900914121273581,8.006367567650246,Top 10
11,Todocama Aloe Vera Memory Foam Pillow (Pack of 2 Units - 70 cm),42.9,17299.0,4.5,B07P1328L3,https://www.amazon.es/-/en/Todocama-Aloe-Memory-Pillow-Units/dp/B07P1328L3/ref=zg_bs_g_kitchen_d_sccl_11/522-9398622-3384840?psc=1,kitchen,es,600.0,Kitchen,9.75846178048587,3.758871825933971,6.396929655216146,11-50
12,"Cecotec Flow PureVital 1900 90x190 Colchón viscoelástico, Espuma",84.66,12620.0,4.2,B0B57J6FFY,https://www.amazon.es/-/en/Cecotec-Flow-PureVital-1900-90x190/dp/B0B57J6FFY/ref=zg_bs_g_kitchen_d_sccl_12/522-9398622-3384840?psc=1,kitchen,es,600.0,Kitchen,9.44311737225863,4.438643235092778,6.396929655216146,11-50
13,"De'Longhi EcoDecalk DLSC200 Mini Descaler, 2 Dose Descaler, Coffee Machine Descaler, Coffee Machine Maintenance Accessory, Plant Origin Ingredients, 2 x 100 ml",7.0,147863.0,4.7,B0021IOTTW,https://www.amazon.es/-/en/DeLonghi-EcoDecalk-Maintenance-Accessory-Ingredients/dp/B0021IOTTW/ref=zg_bs_g_kitchen_d_sccl_13/522-9398622-3384840?psc=1,kitchen,es,2000.0,Kitchen,11.904048211362516,1.9459101490553132,7.600902459542082,11-50
14,"Cecotec Cecofry Bombastik 6000 Full Oil Free Air Fryer with Accessories 1700 W, PerfectCook Technology, Adjustable Temperature and Time, Touch Control, 12 Modes",49.9,21213.0,4.5,B0BPZPFNM4,https://www.amazon.es/-/en/Cecotec-Accessories-PerfectCook-Technology-Temperature/dp/B0BPZPFNM4/ref=zg_bs_g_kitchen_d_sccl_14/522-9398622-3384840?psc=1,kitchen,es,3000.0,Kitchen,9.962416620065415,3.910021002757473,8.006367567650246,11-50
15,"Amazon Basics Vacuum Bags for Storage Includes Vacuum Cleaner Mouth, 12 Pack, 3 Extra Large, 3 Medium, 3 Small, Zipper, White",15.39,127316.0,4.5,B07RSCK4XS,https://www.amazon.es/-/en/Amazon-Basics-Vacuum-Storage-Cleaner/dp/B07RSCK4XS/ref=zg_bs_g_kitchen_d_sccl_15/522-9398622-3384840?psc=1,kitchen,es,800.0,Kitchen,11.754435318441704,2.733717947850788,6.684611727667927,11-50
16,"Cecotec ProClean Microwave 2010. 700 W Power, 20L Capacity, 3DWave Technology, Defrost Mode, 6 Power Levels, Timer 30 mins, Compact Design",49.9,7563.0,4.3,B07YFPZTY6,https://www.amazon.es/-/en/Cecotec-ProClean-Microwave-Capacity-Technology/dp/B07YFPZTY6/ref=zg_bs_g_kitchen_d_sccl_16/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,8.931155429778348,3.910021002757473,6.907755278982137,11-50
17,"Cecotec Cecofry&Grill Duoheat 6500 Plus 6.5L Oil-Free Air Fryer with Double Resistance, 2200W, Air Fryer, Grill and Grill, Pizzas, Display Window, 12 Menus, Temperature 40-200°C",54.9,6705.0,4.4,B0G7HSS6JP,https://www.amazon.es/-/en/Cecotec-Oil-Free-Resistance-Temperature-40-200%C2%B0C/dp/B0G7HSS6JP/ref=zg_bs_g_kitchen_d_sccl_17/522-9398622-3384840?psc=1,kitchen,es,400.0,Kitchen,8.810757927026174,4.005513348515485,5.991464547107982,11-50
18,"Todocama Set of 2 Pillowcases, Extra Soft Microfibre, Hypoallergenic, Set of 2 - 70 x 40 cm, White",9.99,5518.0,4.4,B09X5FMT99,https://www.amazon.es/-/en/Todocama-Pillowcases-Extra-Microfibre-Hypoallergenic/dp/B09X5FMT99/ref=zg_bs_g_kitchen_d_sccl_18/522-9398622-3384840?psc=1,kitchen,es,200.0,Kitchen,8.615951963439501,2.301584592660462,5.298317366548036,11-50
19,"Cecotec Power Black Titanium 1300MAX B Pro Glass Blender with 1.5L Jug. 1300W Maximum Power, 20000RPM, 4 Titanium Blades, 2 Speeds + Pulse Function, Easy Ice Chopping",26.9,871.0,4.2,B0G7JF3V25,https://www.amazon.es/-/en/Cecotec-Titanium-20000RPM-Function-Chopping/dp/B0G7JF3V25/ref=zg_bs_g_kitchen_d_sccl_19/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,6.77078942390898,3.292126286607793,6.907755278982137,11-50
20,"Super Sparrow Stainless Steel Water Bottle – Thermal Bottle – 350 ml, 500 ml, 750 ml, 1 L, 1.2 L – BPA-Free Thermos Water Bottle for Sport, Travel, School, Outdoor, Office, Home",14.1,5902.0,4.6,B0B15JQ5ZS,https://www.amazon.es/-/en/Super-Sparrow-Stainless-Steel-Bottle/dp/B0B15JQ5ZS/ref=zg_bs_g_kitchen_d_sccl_20/522-9398622-3384840?psc=1,kitchen,es,50.0,Kitchen,8.683215975240689,2.6461747973841225,3.912023005428146,11-50
21,"BRITA ON TAP V (600L) Water Filter Replacement Cartridge - For Sustainable Good Tasting Water, Reduces Micro Particles, PFAS, Heavy Metals, and Other Flavor-Altering Substances",14.99,1845.0,4.7,B0C7CVYDYN,https://www.amazon.es/-/en/BRITA-Water-Filter-Replacement-Cartridge/dp/B0C7CVYDYN/ref=zg_bs_g_kitchen_d_sccl_21/522-9398622-3384840?psc=1,kitchen,es,2000.0,Kitchen,7.520776415062797,2.7073833121145063,7.600902459542082,11-50
22,"Utopia Bedding Mattress Protector 150 x 200 x 30 cm, Waterproof, Premium Viscose, Oeko-Tex Certified, Breathable Mattress Cover, Elastic All Around",18.99,66535.0,4.6,B07PDHNMGZ,https://www.amazon.es/-/en/Utopia-Bedding-Protector-Waterproof-Breathable/dp/B07PDHNMGZ/ref=zg_bs_g_kitchen_d_sccl_22/522-9398622-3384840?psc=1,kitchen,es,900.0,Kitchen,11.105498433548524,2.9439125248241944,6.802394763324311,11-50
23,"Cecotec Rock'Ngrill 1500 Rapid Electric Grill, 1500 W, Rockstone Coating, Height Adaptable Top Plate, Grease Tray, Eco Coating, 12.4X30.8X33.2 Cm",28.89,29275.0,4.4,B0822N3B24,https://www.amazon.es/-/en/Cecotec-RockNgrill-Rockstone-Adaptable-12-4X30-8X33-2/dp/B0822N3B24/ref=zg_bs_g_kitchen_d_sccl_23/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,10.284523346721118,3.363495514478144,6.907755278982137,11-50
24,"BRA Prior Frying Pan, 24 cm, Cast Aluminium with Non-Stick, Suitable for All Hobs Including Induction",17.99,6691.0,4.5,B00LTT21LW,https://www.amazon.es/-/en/BRA-Aluminium-Non-Stick-Including-Induction/dp/B00LTT21LW/ref=zg_bs_g_kitchen_d_sccl_24/522-9398622-3384840?psc=1,kitchen,es,700.0,Kitchen,8.808668062106715,2.8898160479624417,6.551080335043404,11-50
25,"PORTENTUM Air Fryer Paper 100pcs 20-24cm Square for Air Fryer, Food Grade with Triple Certification BPA Free, FDA and LFGB",8.85,18806.0,4.6,B0C7SBTGYZ,https://www.amazon.es/-/en/PORTENTUM-100pcs-20-24cm-Square-Certification/dp/B0C7SBTGYZ/ref=zg_bs_g_kitchen_d_sccl_25/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,9.841984419942078,2.180417459019838,6.907755278982137,11-50
26,Mattress Protector 90 x 190 cm Waterproof Mattress Cover Fitted Sheet Waterproof Cotton and Microfibre Mattress Cover for Bed Breathable Cover Hypoallergenic Anti-Dust Mite Machine Washable,11.99,16008.0,4.4,B0C5N3KPHC,https://www.amazon.es/-/en/Protector-Waterproof-Microfibre-Breathable-Hypoallergenic/dp/B0C5N3KPHC/ref=zg_bs_g_kitchen_d_sccl_26/522-9398622-3384840?psc=1,kitchen,es,700.0,Kitchen,9.680906343078094,2.4840729690394228,6.551080335043404,11-50
27,"Krups Nescafe Dolce Gusto Piccolo XS, 15 Bar Capsule Coffee Maker, 0.8L Capacity, Creamy Foam and Fast Heating in 40s, Eco Mode, Black, Includes 3 Coffee Packs, KP1A3BCAS",54.0,7636.0,4.5,B0CG6FZZGX,https://www.amazon.es/-/en/Nescafe-Piccolo-Capsule-Capacity-KP1A3BCAS/dp/B0CG6FZZGX/ref=zg_bs_g_kitchen_d_sccl_27/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,8.940760134888384,3.9889840465642745,6.907755278982137,11-50
28,EQM - ECO- 212 - Descaler for Coffee Makers - 1L - 100% Natural Origin - Compatible with all coffee machines - Removes embedded limescale in coffee makers and household appliances,6.6,7145.0,4.6,B0CPH8B2DN,https://www.amazon.es/-/en/EQM-Compatible-limescale-household-appliances/dp/B0CPH8B2DN/ref=zg_bs_g_kitchen_d_sccl_28/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,8.874308038583354,1.8870696490323797,6.907755278982137,11-50
29,"Utopia Home Velvet Hangers - Velvet Suit Hangers with Tie Bar - Non-Slip (Black, 50 Pack)",16.99,20076.0,4.7,B077BMY1KZ,https://www.amazon.es/-/en/Utopia-Home-Velvet-Hangers-Non-Slip/dp/B077BMY1KZ/ref=zg_bs_g_kitchen_d_sccl_29/522-9398622-3384840?psc=1,kitchen,es,600.0,Kitchen,9.90733016025358,2.8326249356838407,6.396929655216146,11-50
30,"YARRAMATE Cooking Oil Sprayer, 2 in 1 Olive Oil Dispenser Bottle for Kitchen, 17oz/470ml Glass Oil Bottle for Air Fryer, BBQ (Black)",11.99,38590.0,4.2,B0CP4XY9QC,https://www.amazon.es/-/en/YARRAMATE-Cooking-Sprayer-Dispenser-Kitchen/dp/B0CP4XY9QC/ref=zg_bs_g_kitchen_d_sccl_30/522-9398622-3384840?psc=1,kitchen,es,2000.0,Kitchen,10.560774367644997,2.4840729690394228,7.600902459542082,11-50
31,"Cecotec Piccolina 400 Italian Coffee Maker, 200 ml, 4 Coffee Cups, Stainless Steel, Suitable for All Surfaces, Premium Filter, Safety Valve, Thermal Resistant Handle, Elegant Design",9.9,168.0,3.9,B0FKT6PLC3,https://www.amazon.es/-/en/Cecotec-Piccolina-Stainless-Suitable-Resistant/dp/B0FKT6PLC3/ref=zg_bs_g_kitchen_d_sccl_31/522-9398622-3384840?psc=1,kitchen,es,500.0,Kitchen,5.1298987149230735,2.2925347571405443,6.214608098422191,11-50
32,"BRITA MAXTRA PRO Pure Performance Water Filter Cartridge (All-in-1) Pack 6 | Genuine Replacement for All BRITA Pitchers for Pure Tasting Water - Filters PFAS, Chlorine, Lime and Metals",39.45,16132.0,4.8,B0BSXDVQG7,https://www.amazon.es/-/en/BRITA-Performance-Cartridge-Replacement-Pitchers/dp/B0BSXDVQG7/ref=zg_bs_g_kitchen_d_sccl_32/522-9398622-3384840?psc=1,kitchen,es,2000.0,Kitchen,9.688622142666144,3.6750340472918834,7.600902459542082,11-50
33,"Aitsse - High Recovery Silicone Hollow Fibre Cushion Filling 2/4/6 Units, Soft, Fluffy, Anti-Allergy, Decorative Cushion for Home, Bedroom, Living Room or Car (2, 30 x 50 cm)",10.25,2871.0,4.5,B0CH8LPBSQ,https://www.amazon.es/-/en/Aitsse-Recovery-Silicone-Anti-Allergy-Decorative/dp/B0CH8LPBSQ/ref=zg_bs_g_kitchen_d_sccl_33/522-9398622-3384840?psc=1,kitchen,es,200.0,Kitchen,7.962763930168115,2.327277705584417,5.298317366548036,11-50
34,"Amazon Basics Digital Kitchen Scale with LCD Display, BPA Free, Stainless Steel (Batteries Included), Weighs up to 11 Pounds, Black",8.87,113530.0,4.7,B06X9NQ8GX,https://www.amazon.es/-/en/Amazon-Basics-Stainless-Batteries-Included/dp/B06X9NQ8GX/ref=zg_bs_g_kitchen_d_sccl_34/522-9398622-3384840?psc=1,kitchen,es,2000.0,Kitchen,11.639831206364304,2.182674796321488,7.600902459542082,11-50
35,Nespresso De'Longhi Inissia EN80.B Coffee Machine for Nespresso Capsules 19 Bar Automatic Shut-off Black,68.35,49443.0,4.3,B00G5YOVZA,https://www.amazon.es/-/en/Nespresso-DeLonghi-EN80-B-Capsules-Automatic/dp/B00G5YOVZA/ref=zg_bs_g_kitchen_d_sccl_35/522-9398622-3384840?psc=1,kitchen,es,600.0,Kitchen,10.808595995007714,4.224641563169959,6.396929655216146,11-50
36,"Amazon Basics Fitted Sheet, 150 x 200 x 30 cm, Polyester Microfibre, Dark Grey",9.8,146692.0,4.5,B00Q4TMJ2I,https://www.amazon.es/-/en/Amazon-Basics-Fitted-Polyester-Microfibre/dp/B00Q4TMJ2I/ref=zg_bs_g_kitchen_d_sccl_36/522-9398622-3384840?psc=1,kitchen,es,200.0,Kitchen,11.896097246564523,2.2823823856765264,5.298317366548036,11-50
37,"Bestron Mini Waffle Maker, Waffles Waffles for Small Waffles with Non-Stick for Children's Birthday, Family Party, Easter or Christmas, Retro Design, 550W, Colour: Yellow",13.59,9312.0,4.4,B095Z1SKF4,https://www.amazon.es/-/en/Bestron-Non-Stick-Childrens-Birthday-Christmas/dp/B095Z1SKF4/ref=zg_bs_g_kitchen_d_sccl_37/522-9398622-3384840?psc=1,kitchen,es,40.0,Kitchen,9.139166552521658,2.6093342281630525,3.6888794541139363,11-50
38,Utopia Bedding Duvet Cover Bed 180 – Microfibre Duvet Cover Set 240 x 260 cm and 2 Pillowcases 65 x 65 cm (White),16.99,56313.0,4.5,B09G6YPGSG,https://www.amazon.es/-/en/Utopia-Bedding-Duvet-Cover-Bed/dp/B09G6YPGSG/ref=zg_bs_g_kitchen_d_sccl_38/522-9398622-3384840?psc=1,kitchen,es,100.0,Kitchen,10.938698451065855,2.8326249356838407,4.605170185988092,11-50
39,"POWSAF Milk Frother, Portable Milk Blender, Electric Whisk Barillas, 13000 RPM, Milk Whisk for Coffee, Latte, Cappuccino, Black",6.99,1937.0,4.4,B0D1TZCH41,https://www.amazon.es/-/en/POWSAF-Portable-Electric-Barillas-Cappuccino/dp/B0D1TZCH41/ref=zg_bs_g_kitchen_d_sccl_39/522-9398622-3384840?psc=1,kitchen,es,2000.0,Kitchen,7.569411792450712,1.944480556245719,7.600902459542082,11-50
40,Dreamzie - Mattress Cover 150 x 190 cm - Waterproof and Resistant - Mattress Protector 150 x 190 cm - Optimal and Breathable Protection,14.99,6888.0,4.4,B0CHMRK98D,https://www.amazon.es/-/en/Dreamzie-Waterproof-Resistant-Breathable-Protection/dp/B0CHMRK98D/ref=zg_bs_g_kitchen_d_sccl_40/522-9398622-3384840?psc=1,kitchen,es,200.0,Kitchen,8.837681215593197,2.7073833121145063,5.298317366548036,11-50
41,"Cecotec Manual Express Coffee Maker Power Espresso 20. 850 W, Pressure 20 Bars, 1.6L Reservoir, Double Output Arm, Steamer, Cup Warmer Surface, Stainless Steel Finish",59.9,25050.0,4.1,B0763N7WMP,https://www.amazon.es/-/en/Cecotec-Espresso-Pressure-Reservoir-Stainless/dp/B0763N7WMP/ref=zg_bs_g_kitchen_d_sccl_41/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,10.128669025875903,4.092676505121403,6.907755278982137,11-50
42,"Bosch Coffee Grinder, TSM6A011W, Stainless Steel Blades, Safety Function, 180 W, 75 g Beans Container, Electric, White",18.99,21668.0,4.6,B07HPJLZB2,https://www.amazon.es/-/en/Bosch-TSM6A011W-Stainless-Function-Container/dp/B07HPJLZB2/ref=zg_bs_g_kitchen_d_sccl_42/522-9398622-3384840?psc=1,kitchen,es,600.0,Kitchen,9.983637946718957,2.9439125248241944,6.396929655216146,11-50
43,Otto Koning Stainless Steel Thermal Water Bottle 500 ml - Double Vacuum Insulated for 12 Hours of Hot Drink and 24 Hours of Cold Drink. Leakproof Thermos Bottle BPA Free,9.99,8564.0,4.6,B0C8CZMMN9,https://www.amazon.es/-/en/Otto-Koning-Stainless-Thermal-Bottle/dp/B0C8CZMMN9/ref=zg_bs_g_kitchen_d_sccl_43/522-9398622-3384840?psc=1,kitchen,es,300.0,Kitchen,9.05543941075822,2.301584592660462,5.703782474656201,11-50
44,"PORTENTUM Kitchen Weight with LCD Display, Stainless Steel, Accurate Kitchen Scale from 1g to 5kg/11lbs, Silver",7.99,2405.0,4.5,B0DDTQ9DFS,https://www.amazon.es/-/en/PORTENTUM-Kitchen-Display-Stainless-Accurate/dp/B0DDTQ9DFS/ref=zg_bs_g_kitchen_d_sccl_44/522-9398622-3384840?psc=1,kitchen,es,700.0,Kitchen,7.785720896534624,2.0781907597781832,6.551080335043404,11-50
45,"Blindecor Ara | Plain Translucent Roller Blind – Off White, 160 x 175 cm (W x H) | Fabric Size 157 x 170 cm | Window Blinds",24.69,13037.0,4.3,B01E7GVDXU,https://www.amazon.es/-/en/Blindecor-Plain-Translucent-Roller-Blind/dp/B01E7GVDXU/ref=zg_bs_g_kitchen_d_sccl_45/522-9398622-3384840?psc=1,kitchen,es,100.0,Kitchen,9.475623449484484,3.206398303357088,4.605170185988092,11-50
46,"Utopia Bedding Waterproof Mattress Cover 135 x 190 x 30 cm with Zip, Oeko-Tex Certified, Mattress Cover",19.99,24224.0,4.4,B077STRSZ7,https://www.amazon.es/-/en/Utopia-Bedding-Waterproof-Mattress-Certified/dp/B077STRSZ7/ref=zg_bs_g_kitchen_d_sccl_46/522-9398622-3384840?psc=1,kitchen,es,400.0,Kitchen,10.095140436758967,2.995232148512309,5.991464547107982,11-50
51,"Utopia Home Premium Non-Slip Velvet Hangers, Durable Black Hangers with 360 Degree Swivel Hook Heavy Duty Hanger (Grey, Pack of 20)",11.99,36508.0,4.6,B0B212ZDDQ,https://www.amazon.es/-/en/Utopia-Home-Premium-Non-Slip-Hangers/dp/B0B212ZDDQ/ref=zg_bs_g_kitchen_d_sccl_1/522-9398622-3384840?psc=1,kitchen,es,600.0,Kitchen,10.505314084518345,2.4840729690394228,6.396929655216146,51-100
52,"Monix Vitro Noir Italian Aluminium Coffee Maker, 12 Capacity Cups, Heat Resistant Handle, Non-Stick Coating, Easy to Wash, Suitable for Hob Ceramic and Gas Cookers, Black",17.02,7513.0,4.3,B008KO2ED4,https://www.amazon.es/Monix-Vitro-Noir-Aluminium-Resistant/dp/B008KO2ED4/ref=zg_bs_g_kitchen_d_sccl_2/522-9398622-3384840?psc=1,kitchen,es,600.0,Kitchen,8.924523226133914,2.834389123145228,6.396929655216146,51-100
53,"Amazon Basics Electric Kettle 1.7L, 2200 W, BPA Free with 360° Base, Automatic Shut-off and Removable Anti-Limescale Filter, Matte Black",10.9,3394.0,4.6,B0D78N984B,https://www.amazon.es/-/en/Amazon-Basics-Automatic-Removable-Anti-Limescale/dp/B0D78N984B/ref=zg_bs_g_kitchen_d_sccl_3/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,8.130059039992796,2.388762789235098,6.907755278982137,51-100
54,"Todocama - Memory foam mattress 135 x 190 cm, Pure Flow MAX multi-layer, height 21 cm, medium/high firmness, anti-mite, anti-bacterial and hypoallergenic treatment. Made in Spain.",104.99,493.0,4.2,B0F38H4JTV,https://www.amazon.es/-/en/Todocama-multi-layer-anti-bacterial-hypoallergenic-treatment/dp/B0F38H4JTV/ref=zg_bs_g_kitchen_d_sccl_4/522-9398622-3384840?psc=1,kitchen,es,50.0,Kitchen,6.202535517187923,4.65386510752685,3.912023005428146,51-100
55,"Homvana Humidifier for Babies Snot and Cough, 3.6L Cool Mist 23dB Silent (SilentSpray), Top-Fill 34 Hours of Operation, with Aroma Tray, BPA Free Babies and Plants, 7 Colour Light, Sleep Mode",29.15,5459.0,4.5,B09JT679BX,https://www.amazon.es/-/en/Homvana-Humidifier-SilentSpray-Top-Fill-Operation/dp/B09JT679BX/ref=zg_bs_g_kitchen_d_sccl_5/522-9398622-3384840?psc=1,kitchen,es,1000.0,Kitchen,8.605204068738951,3.3724549127965013,6.907755278982137,51-100
