,rank,title,price,reviews_count,rating,asin,url,category_path,market_place,unit_sold,category_name
1600,46,"Curling Brush, Hair Styling Brush for Curly Hair Men and Women to Fix and Shape Curls, Reduce Flying Strands and Curl Separation (Beige)",9.99,1789.0,4.5,B0D7SRC7YX,https://www.amazon.fr/-/en/Curling-Styling-Reduce-Strands-Separation/dp/B0D7SRC7YX/ref=zg_bs_g_beauty_d_sccl_46/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1601,51,Active Blur,16.0,3265.0,4.4,B0GDCV2P5M,https://www.amazon.fr/-/en/Manucurist-Active-Blur/dp/B0GDCV2P5M/ref=zg_bs_g_beauty_d_sccl_1/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1602,52,CANNI Valentinstag für Maniküre Nageldesign Semi-Permanent Gel Nail Polish 6 Colours UV Pink Nude Brown Pink Browm 10 ml,18.99,1846.0,4.5,B0CVVQ64PF,https://www.amazon.fr/-/en/CANNI-Valentinstag-Manik%C3%BCre-Nageldesign-Semi-Permanent/dp/B0CVVQ64PF/ref=zg_bs_g_beauty_d_sccl_2/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1603,53,KERASTASE Nutritive - 8H Magic Night Serum Cheveux - Nourrit et Protège de L'Humidité - +98% de Force - +40% de Brillance - Protéines Végétales et Niacinamide - Texture Crème - Cheveux Secs,39.9,6906.0,4.6,B0BZZJWGPQ,https://www.amazon.fr/-/en/Kerastase-Nutritive-Nourishes-Vegetable-Niacinamide/dp/B0BZZJWGPQ/ref=zg_bs_g_beauty_d_sccl_3/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1604,54,"Face Contour Brush, Dry Brush for Face, Facial Drainage Massager, Apply to Face, Chin and Jaw Sculpting",8.99,266.0,4.2,B0FHW7RTTN,https://www.amazon.fr/-/en/Contour-Facial-Drainage-Massager-Sculpting/dp/B0FHW7RTTN/ref=zg_bs_g_beauty_d_sccl_4/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1605,55,"URAQT Professional Nail File 16 Pieces, 100/180 Grit Washable Nail File, Double Sided – Hair Salon, Pets (White)",5.99,21566.0,4.6,B083DMY56L,https://www.amazon.fr/-/en/URAQT-Professional-Pieces-Washable-Double/dp/B083DMY56L/ref=zg_bs_g_beauty_d_sccl_5/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1606,56,"L'Oréal Paris – Anti-Wrinkle & Anti-Aging Serum – 1.5% Pure Hyaluronic Acid – Moisturizing, Plumping & Smoothing Face Care – For All Skin Types – Revitalift Filler – 30 ml",19.99,9710.0,4.3,B083YFNLXW,https://www.amazon.fr/-/en/LOr%C3%A9al-Paris-Anti-Wrinkle-Anti-Aging-Moisturizing/dp/B083YFNLXW/ref=zg_bs_g_beauty_d_sccl_6/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1607,57,"L'OREAL PROFESSIONNEL, Shampoing Anti-Casse, Cheveux Abîmés & Cassants, Colorés ou Naturels, Détoxifie & Renforce la Fibre, Couleur Longue Durée, Sans sulfate, Metal Detox, Série Expert",22.0,11406.0,4.6,B07BCCRWVT,https://www.amazon.fr/LOreal-Professionnel-Metal-Detox-Cleansing/dp/B07BCCRWVT/ref=zg_bs_g_beauty_d_sccl_7/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1608,58,Melvita - Floral Water - Tones and Refreshes the Skin - Multi-Use - For All Skin Types - Made in France,7.99,793.0,4.5,B0D794XR3Z,https://www.amazon.fr/-/en/Melvita-Moisturizing-Refreshing-Complete-Removal/dp/B0D794XR3Z/ref=zg_bs_g_beauty_d_sccl_8/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1609,59,L'Oréal Men Expert - Face Care for Men - 24H Hydration & Anti-Fatigue - 5 Actions - Gel-Cream Texture - Vitamin C and Protein - All Skin Types - Hydra Energetic - 100 ml,13.2,23705.0,4.3,B08CCM3Q2T,https://www.amazon.fr/-/en/LOr%C3%A9al-Men-Expert-Hydration-Anti-Fatigue/dp/B08CCM3Q2T/ref=zg_bs_g_beauty_d_sccl_9/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1610,60,"Remington Hair Straightener [Keratin & Almond Oil Care] Protect (Hair Care, Ceramic, LCD Screen, 10 Temperature Settings 150-230°C, Universal Voltage, Pouch) S8540 Straightening Iron",30.51,25893.0,4.6,B073ZG6J9N,https://www.amazon.fr/-/en/Remington-Straightener-Temperature-150-230%C2%B0C-Straightening/dp/B073ZG6J9N/ref=zg_bs_g_beauty_d_sccl_10/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1611,61,"NYX PROFESSIONAL MAKEUP - Powder blush, enriched with mango butter, almond butter & shea butter - Melting texture - Vegan formula - Buttermelt Blush, Shade: Feeling Butta",9.0,9785.0,4.4,B0CZ5VPJ81,https://www.amazon.fr/-/en/NYX-PROFESSIONAL-MAKEUP-enriched-Buttermelt/dp/B0CZ5VPJ81/ref=zg_bs_g_beauty_d_sccl_11/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1612,62,Vishine LM080 10ml Semi-Permanent Gel Nail Polish Burgundy Colour Semi-Permanent Soak Off UV LED Gel Polish Nail Art Manicure Salon DIY,4.99,1919.0,4.2,B0CW651PQC,https://www.amazon.fr/-/en/Vishine-Semi-Permanent-Polish-Burgundy-Manicure/dp/B0CW651PQC/ref=zg_bs_g_beauty_d_sccl_12/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1613,63,"LUXÉOL - Thickening Shampoo - +35% Thickness from the first use* - Proven effectiveness - with Red Algae, Rice Protein & Hyaluronic Acid - Silicone-Free - Made in France - 200 ml",11.04,759.0,4.0,B0F2G4LWPW,https://www.amazon.fr/-/en/LUX%C3%89OL-Thickening-effectiveness-Hyaluronic-Silicone-Free/dp/B0F2G4LWPW/ref=zg_bs_g_beauty_d_sccl_13/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1614,64,"Bi-Oil Skin Care Oil - Specialized Care for Stretch Marks, Scars, Dry Skin and Irregular Skin - 1 x 200 ml",23.89,10322.0,4.6,B07XF23G3N,https://www.amazon.fr/-/en/Bi-Oil-Skin-Care-Oil-Specialized/dp/B07XF23G3N/ref=zg_bs_g_beauty_d_sccl_14/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1615,65,Maybelline New York Instant Eraser Concealer / Fluid Concealer Shade 01 Pink Beige 5 ml,8.19,5123.0,4.4,B0BLCZX6XP,https://www.amazon.fr/-/en/Maybelline-Instant-Eraser-Concealer-Fluid/dp/B0BLCZX6XP/ref=zg_bs_g_beauty_d_sccl_15/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1616,66,"L'Oreal Paris - Violet Deyellowing Shampoo - For Blonde, Bleached, Highlighted or White Hair - Neutralisation of Yellow & Orange Reflections - Elseve Color-Vive - 200 ml",2.95,6065.0,4.6,B07YQFZ7ZL,https://www.amazon.fr/-/en/LOreal-Paris-Deyellowing-Highlighted-Neutralisation/dp/B07YQFZ7ZL/ref=zg_bs_g_beauty_d_sccl_16/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1617,67,"LALILL Acetone Nail Polish Remover 500 ml - Pure Acetone Semi-Permanent Nails, Hybrids, UV Gel, Capsules and Nail Glue - Semi-Permanent Nail Polish Remover",7.99,3758.0,4.6,B0BNLFTQ6M,https://www.amazon.fr/-/en/LALILL-Acetone-Nail-Polish-Remover/dp/B0BNLFTQ6M/ref=zg_bs_g_beauty_d_sccl_17/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1618,68,"The Ordinary Salicylic Acid Solution 2%, Targeted Serum for Blemish-Prone Skin, 30 ml",7.99,6567.0,4.7,B0C3PCJ6SD,https://www.amazon.fr/Ordinary-Salicylic-Solution-Targeted-Blemish-Prone/dp/B0C3PCJ6SD/ref=zg_bs_g_beauty_d_sccl_18/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1619,69,"Essence Cosmetics Jelly Jewels Glitter Stick, Long-Lasting, Dewy Feel, Shimmering, Intense Colour (2.5 g)",4.79,421.0,4.5,B0FKC1S2KT,https://www.amazon.fr/-/en/Essence-Cosmetics-Glitter-Long-Lasting-Shimmering/dp/B0FKC1S2KT/ref=zg_bs_g_beauty_d_sccl_19/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1620,70,Bamboo Cotton Swabs Box of 200 White Bamboo Cotton Swabs Feel Natural for Ear Hygiene and Make-Up Removal,0.91,4087.0,4.6,B07YN9MX4Y,https://www.amazon.fr/-/en/Feel-Natural-Hygiene-Make-Up-Removal/dp/B07YN9MX4Y/ref=zg_bs_g_beauty_d_sccl_20/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1621,71,L'OREAL PROFESSIONNEL - Shampoing Restructurant Instantané Absolut Repair - Homme & Femme - 77% de Dommage en Moins - 7x Plus de Brillance - Cheveux Secs & Abîmés,13.81,6882.0,4.6,B094DHJ3X3,https://www.amazon.fr/-/en/Professionnel-Absolut-Instant-Restructuring-Shampoo/dp/B094DHJ3X3/ref=zg_bs_g_beauty_d_sccl_21/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1622,72,The Ordinary | Hyaluronic Acid 2% + B5 | 30ml,11.5,31342.0,4.5,B01MYEZPC8,https://www.amazon.fr/-/en/Ordinary-Hyaluronic-Acid-2-30ml/dp/B01MYEZPC8/ref=zg_bs_g_beauty_d_sccl_22/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1623,73,Garnier Color Sensation Coloration Permanente 3.0 Châtain Foncé,3.83,1620.0,4.4,B0CQ2S1T9Q,https://www.amazon.fr/-/en/Garnier-Sensation-Coloration-Permanente-Ch%C3%A2tain/dp/B0CQ2S1T9Q/ref=zg_bs_g_beauty_d_sccl_23/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1624,74,Essence - I Love Extreme Volume Crazy Mascara,3.04,34380.0,4.4,B00GSUCEJ6,https://www.amazon.fr/-/en/Essence-Love-Extreme-Crazy-Mascara/dp/B00GSUCEJ6/ref=zg_bs_g_beauty_d_sccl_24/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1625,75,Savon Le Naturel - Extra Pure Marseille Liquid Soap - Natural Origin - Vegetable Oils and Glycerin - All Skin Types - No Dyes - Antibacterial - 500ml,2.73,527.0,4.7,B0F3P49BF5,https://www.amazon.fr/-/en/Savon-Naturel-Marseille-Vegetable-Antibacterial/dp/B0F3P49BF5/ref=zg_bs_g_beauty_d_sccl_25/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1626,76,L'Oréal Paris Mascara Base-Care - Enhanced Effect & Long-Lasting Hold - Fortified Lashes - Formula with Jojoba Oil & Vitamin - Primer Lash Paradise - Shade : Universal - 5 ml,10.63,35496.0,4.4,B078GH2JWW,https://www.amazon.fr/-/en/LOr%C3%A9al-Paris-Mascara-Base-Care-Long-Lasting/dp/B078GH2JWW/ref=zg_bs_g_beauty_d_sccl_26/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1627,77,"CeraVe - Moisturizing Balm - Nourishes, Hydrates and Helps Restore the Skin Barrier - Face & Body - Hyaluronic Acid + 3 Essential Ceramides - Fragrance Free - Dry to Very Dry Skin - 455ml",13.88,7334.0,4.6,B0853C7CFQ,https://www.amazon.fr/-/en/CeraVe-Moisturizing-Nourishes-Hyaluronic-Essential/dp/B0853C7CFQ/ref=zg_bs_g_beauty_d_sccl_27/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1628,78,LUXÉOL - Anti-hair loss shampoo - Volume & Shine - Reduces hair loss - Hair care enriched with keratin extract - Made in Europe - 200 ml,11.99,5567.0,4.2,B08M4GF2QW,https://www.amazon.fr/-/en/LUX%C3%89OL-Anti-hair-shampoo-Reduces-enriched/dp/B08M4GF2QW/ref=zg_bs_g_beauty_d_sccl_28/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1629,79,NYX Professional Makeup - Makeup Fixing Spray - Transfer Resistant and Waterproof - Long-Lasting 24H - Vegan Formula - The Face Glue Setting Spray - 60ml,8.95,8250.0,4.4,B0DHY9JSNV,https://www.amazon.fr/-/en/NYX-Professional-Makeup-Waterproof-Long-Lasting/dp/B0DHY9JSNV/ref=zg_bs_g_beauty_d_sccl_29/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1630,80,"CeraVe - Repair Eye Cream - Reduces Puffiness & Dark Circles - 24 Hour Moisturizing Eye Cream - 3 Ceramides, Hyaluronic Acid & Marine Plant Extracts - All Skin Types - 15 ml",10.98,42020.0,4.2,B07C5T3DKW,https://www.amazon.fr/-/en/CeraVe-Puffiness-Moisturizing-Ceramides-Hyaluronic/dp/B07C5T3DKW/ref=zg_bs_g_beauty_d_sccl_30/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1631,81,PraNaturals Aloe Vera Gel 200 ml Natural Soothing and Nourishing Moisturizer (Pack of 1),9.99,17182.0,4.4,B0796TBL1F,https://www.amazon.fr/-/en/PraNaturals-Natural-Soothing-Nourishing-Moisturizer/dp/B0796TBL1F/ref=zg_bs_g_beauty_d_sccl_81/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1632,82,"Felce Azzurra Talc, Scent – Classic – 200 g",2.29,2518.0,4.5,B00E4KYCF6,https://www.amazon.fr/-/en/Felce-Azzurra-Talc-Scent-Classic/dp/B00E4KYCF6/ref=zg_bs_g_beauty_d_sccl_82/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1633,83,"CeraVe - Crème Hydratante Visage SPF50 - Crème de Jour avec Protection UVB + UVA - Acide Hyaluronique, Céramide, Niacinamide, Vitamine E - Peau Normale à Sèche - 52 ml",13.28,7903.0,4.6,B09XN22JBT,https://www.amazon.fr/-/en/CeraVe-hydratante-Hyaluronique-Normales-Hydrate/dp/B09XN22JBT/ref=zg_bs_g_beauty_d_sccl_83/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1634,84,ACTIVILONG - Acticurl Curl Activator Gel - All Curls Type - Defines and Maintains Curls - 97% Natural Ingredients - Made in France - 260ml,8.61,2614.0,4.3,B08GJS9KKM,https://www.amazon.fr/-/en/ACTIVILONG-Acticurl-Activator-Maintains-Ingredients/dp/B08GJS9KKM/ref=zg_bs_g_beauty_d_sccl_84/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1635,85,Batiste Large Tropical Dry Shampoo – Long-Lasting Refreshes Hair and Provides Volume – Coconut Vanilla Fragrance – 280 ml,4.59,2426.0,4.4,B0F8P5QTP2,https://www.amazon.fr/-/en/Batiste-Large-Tropical-Dry-Shampoo/dp/B0F8P5QTP2/ref=zg_bs_g_beauty_d_sccl_85/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1636,86,"2 Pieces Bonnet Satin Cheveux Nuit, Bonnet en Soie pour Femme",4.99,3028.0,4.2,B0BX2GZ2G4,https://www.amazon.fr/-/en/Pieces-Satin-Night-Women-Elastic/dp/B0BX2GZ2G4/ref=zg_bs_g_beauty_d_sccl_86/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1637,87,Oenobiol Perfect Bronze Self-Tanning - Effective from the 1st Month Without Sun - Concentration of 5 Pigments 100% Plant Origin - Food Supplement 2 x 30 Capsules - 2 Month Programme,24.99,1420.0,4.3,B0BZ88S3GZ,https://www.amazon.fr/-/en/Oenobiol-Perfect-Bronze-Self-Tanning-Concentration/dp/B0BZ88S3GZ/ref=zg_bs_g_beauty_d_sccl_87/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1638,88,"CeraVe - Foaming Anti-Blemish Gel - Gently purifies the skin and reduces blemishes - Salicylic Acid, White Clay, Ceramides and Niacinamide - Acne-prone Skin - 473 ml",20.85,412.0,4.7,B0F3DJ5QCG,https://www.amazon.fr/-/en/CeraVe-Anti-Blemish-blemishes-Niacinamide-Acne-prone/dp/B0F3DJ5QCG/ref=zg_bs_g_beauty_d_sccl_88/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1639,89,Essence - Lash Princess False Eyelashes Effect Mascara,4.09,367453.0,4.3,B00T0C9XRK,https://www.amazon.fr/-/en/Essence-Princess-Eyelashes-Effect-Mascara/dp/B00T0C9XRK/ref=zg_bs_g_beauty_d_sccl_89/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1640,90,RoC Derm Correxion Lip Volumizer | Plumping Balm with Hyaluronic Acid & Collagen Peptides | 10 ml,24.9,359.0,3.4,B0F29XWZK6,https://www.amazon.fr/-/en/RoC-Correxion-Volumizer-Plumping-Hyaluronic/dp/B0F29XWZK6/ref=zg_bs_g_beauty_d_sccl_90/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1641,91,"NIVEA Double Action Eye Makeup Remover with Cornflower (1 x 125 ml), Face Wash Enriched with Purified Water, Women's Face Care for All Skin Types, Travel Size",2.59,1742.0,4.6,B082VVH3GC,https://www.amazon.fr/-/en/NIVEA-Remover-Cornflower-Enriched-Purified/dp/B082VVH3GC/ref=zg_bs_g_beauty_d_sccl_91/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1642,92,LUXEOL - Density Shampoo - +6561 Hair in the Growth Phase* - Increases Hair Density - 98% Natural Ingredients - Silicone-Free - Made in France - 200 ml,12.4,996.0,4.2,B0FQ692LH9,https://www.amazon.fr/-/en/LUXEOL-Density-Increases-Ingredients-Silicone-Free/dp/B0FQ692LH9/ref=zg_bs_g_beauty_d_sccl_92/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1643,93,"Scholl Nourishing Foot Mask with Coconut Oil: Free from fragrances or dyes for dry skin. Non-greasy moisturizing socks, easy to use. Recyclable packaging and mask, 1 pair",2.69,5432.0,4.4,B07YQG2DDZ,https://www.amazon.fr/-/en/Scholl-Nourishing-Foot-Mask-Coconut/dp/B07YQG2DDZ/ref=zg_bs_g_beauty_d_sccl_93/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1644,94,"BaByliss Perfect Finish Blower Brush - 3 Accessories to Smooth, Volume and Shape - 2 Heat Settings +Cold Air Button - Ionic Anti-Frizz Technology - AS126E",32.9,10613.0,4.2,B085D7MF2Z,https://www.amazon.fr/-/en/BaByliss-Perfect-Finish-Blower-Brush/dp/B085D7MF2Z/ref=zg_bs_g_beauty_d_sccl_94/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1645,95,"Erborian - CC Dull Correct - Automatic Complexion Perfector - Based on Centella Asiatica - Illuminating Radiance Booster, Unified Skin - Face Cream - Korean Product",15.49,2540.0,4.5,B082MQX14W,https://www.amazon.fr/-/en/Erborian-Automatic-Complexion-Perfector-Illuminating/dp/B082MQX14W/ref=zg_bs_g_beauty_d_sccl_95/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1646,96,"SANEX -Derma Therapy-Anti-itching and anti-irritation shower oil for skin prone to atopic eczema, less irritation after 3 days of use-amino acid complex-425 ML",8.84,506.0,4.5,B0DZDBXPXW,https://www.amazon.fr/-/en/Therapy-Anti-itching-anti-irritation-irritation-use-amino-complex-425/dp/B0DZDBXPXW/ref=zg_bs_g_beauty_d_sccl_96/523-3015138-9608409?psc=1,beauty,fr,,Beauty
1647,1,"Caffè Borbone Respresso, Blu Blend - 100 Capsules - Compatible with Nespresso Machines for Home Use *",23.0,82041.0,4.4,B01LQQQWG2,https://www.amazon.it/-/en/Caff%C3%A8-Borbone-Respresso-Blu-Blend/dp/B01LQQQWG2/ref=zg_bs_g_grocery_d_sccl_1/523-3725179-9011818?psc=1,grocery,it,,Grocery
1648,2,"Caffè Borbone Compostable Waffle, Blue Mix - 150 Pods - ESE System Diameter >44 mm - 150 Pieces",26.99,47530.0,4.5,B01N1NR31G,https://www.amazon.it/Caff%C3%A8-Borbone-Compostable-Waffle-Blue/dp/B01N1NR31G/ref=zg_bs_g_grocery_d_sccl_2/523-3725179-9011818?psc=1,grocery,it,4000.0,Grocery
1649,3,"Pavesi Chocolate Drops Shortbread Biscuits, 500 g",2.9,9476.0,4.4,B003VYYBFW,https://www.amazon.it/-/en/Pavesi-Chocolate-Drops-Shortbread-Biscuits/dp/B003VYYBFW/ref=zg_bs_g_grocery_d_sccl_3/523-3725179-9011818?psc=1,grocery,it,10000.0,Grocery
1650,4,"Caffè Borbone Don Carlo, Red Blend – 100 Capsules – Compatible with Lavazza Machines* A Modo Mio*",20.9,26376.0,4.5,B01BBW9Q46,https://www.amazon.it/-/en/Caff%C3%A8-Borbone-Don-Carlo-Blend/dp/B01BBW9Q46/ref=zg_bs_g_grocery_d_sccl_4/523-3725179-9011818?psc=1,grocery,it,3000.0,Grocery
1651,5,"Bialetti Caffè D'Italia, Multipack 128 Capsules, 8 Boxes of 16 Capsules, Naples, Intensity 10, Compatible with Bialetti Machines Closed System, 100% Aluminium",44.65,15292.0,4.4,B07K7LQH5W,https://www.amazon.it/-/en/Bialetti-Multipack-Intensity-Compatible-Aluminium/dp/B07K7LQH5W/ref=zg_bs_g_grocery_d_sccl_5/523-3725179-9011818?psc=1,grocery,it,3000.0,Grocery
1652,6,Caffè Borbone Blu Blend – 90 Capsules – Compatible with Nescafè Dolce Gusto Machines,22.61,26558.0,4.3,B07MJTXDLR,https://www.amazon.it/-/en/Caff%C3%A8-Borbone-Blu-Blend-Compatible/dp/B07MJTXDLR/ref=zg_bs_g_grocery_d_sccl_6/523-3725179-9011818?psc=1,grocery,it,3000.0,Grocery
1653,7,"Pan di Stelle Shortbread Cookies with Cocoa, Chocolate and Fresh Italian Milk, Breakfast Rich in Taste, 350 g",1.99,4993.0,4.4,B098B464XK,https://www.amazon.it/-/en/Pan-Stelle-Shortbread-Chocolate-Breakfast/dp/B098B464XK/ref=zg_bs_g_grocery_d_sccl_7/523-3725179-9011818?psc=1,grocery,it,4000.0,Grocery
1654,8,"Lavazza, A Modo Mio Crema e Gusto Classico, 90 Coffee Capsules, for an Espresso with Notes of Chocolate and Dried Fruits, Arabica and Robusta, Intensity 12/13, Medium Roasting, Pack of 36 and 54",29.24,17358.0,4.7,B0FV3M6TD8,https://www.amazon.it/-/en/Lavazza-Classico-Capsules-Chocolate-Intensity/dp/B0FV3M6TD8/ref=zg_bs_g_grocery_d_sccl_8/523-3725179-9011818?psc=1,grocery,it,2000.0,Grocery
1655,9,Mulino Bianco Baiocchi Biscuits with Hazelnut Cream and Cocoa for Breakfast and Sweet Snack for Snack – 168 g,1.36,6798.0,4.7,B07H5TMT7R,https://www.amazon.it/-/en/Mulino-Bianco-Baiocchi-Biscuits-Breakfast/dp/B07H5TMT7R/ref=zg_bs_g_grocery_d_sccl_9/523-3725179-9011818?psc=1,grocery,it,4000.0,Grocery
1656,10,"Cipster the Original Crispy Potato Chips - Light Flavour and Iconic Shape, 132g (Multipack 6 x 22g Sachets)",1.71,2705.0,4.7,B00XUJ13VS,https://www.amazon.it/-/en/Cipster-Original-Crispy-Potato-Chips/dp/B00XUJ13VS/ref=zg_bs_g_grocery_d_sccl_10/523-3725179-9011818?psc=1,grocery,it,3000.0,Grocery
1657,11,Kimbo ESE Compostable Coffee Pods – 100 Pods – Freshly Ground,23.5,2424.0,4.6,B0BWNHHMTJ,https://www.amazon.it/-/en/Kimbo-ESE-Compostable-Coffee-Pods/dp/B0BWNHHMTJ/ref=zg_bs_g_grocery_d_sccl_11/523-3725179-9011818?psc=1,grocery,it,3000.0,Grocery
1658,12,"Caffè Vergnano 1882 Èspresso Compostable Capsules Arabica Coffee, Nespresso Compatible and with Espresso 1882 trè Machines, Pack of 100 Capsules",28.47,9926.0,4.2,B086NDMK9F,https://www.amazon.it/-/en/Caff%C3%A8-Vergnano-1882-Compostable-Compatible/dp/B086NDMK9F/ref=zg_bs_g_grocery_d_sccl_12/523-3725179-9011818?psc=1,grocery,it,,Grocery
1659,13,"Buongrano White Biscuits with 100% Wholemeal Flour, Breakfast Rich in Fibre and Flavour – 350 g",1.08,3876.0,4.4,B01MA29FK1,https://www.amazon.it/-/en/Buongrano-Biscuits-Wholemeal-Breakfast-Flavour/dp/B01MA29FK1/ref=zg_bs_g_grocery_d_sccl_13/523-3725179-9011818?psc=1,grocery,it,2000.0,Grocery
1660,14,"CAFFÈ BORBONE Don Carlo, Black Blend - 50 Capsules - Compatible with Lavazza A Modo Mio Household Machines",14.15,1605.0,4.5,B06XZ64B1K,https://www.amazon.it/-/en/CAFF%C3%88-BORBONE-Carlo-Black-Blend/dp/B06XZ64B1K/ref=zg_bs_g_grocery_d_sccl_14/523-3725179-9011818?psc=1,grocery,it,,Grocery
1661,15,Caffè Borbone Blue Blend - 50 Capsules - Compatible with Nescafè* Dolce Gusto Machines,13.34,1143.0,4.3,B0F8VZBRWL,https://www.amazon.it/-/en/Caff%C3%A8-Borbone-Blue-Blend-Compatible/dp/B0F8VZBRWL/ref=zg_bs_g_grocery_d_sccl_15/523-3725179-9011818?psc=1,grocery,it,2000.0,Grocery
1662,16,by Amazon Natural Chia Seeds 350g,3.47,5948.0,4.6,B0CCTYMCFS,https://www.amazon.it/-/en/Amazon-Natural-Chia-Seeds-350g/dp/B0CCTYMCFS/ref=zg_bs_g_grocery_d_sccl_16/523-3725179-9011818?psc=1,grocery,it,4000.0,Grocery
1663,17,"illy, Classic Hyperespresso Coffee Capsules, 100% Arabica with Notes of Orange Blossom and Jasmine, Soft Taste and Sweet Aftertaste, 6 Packs of 18 (108 Capsules Total)",51.59,6154.0,4.6,B07M8S1B64,https://www.amazon.it/-/en/illy-Classic-Hyperespresso-Capsules-Aftertaste/dp/B07M8S1B64/ref=zg_bs_g_grocery_d_sccl_17/523-3725179-9011818?psc=1,grocery,it,3000.0,Grocery
1664,18,"Pavesi Extra Dark Drops Shortbread Biscuits with Dark Chocolate, 400 g",1.79,2669.0,4.4,B00PA2NX48,https://www.amazon.it/-/en/Pavesi-Extra-Shortbread-Biscuits-Chocolate/dp/B00PA2NX48/ref=zg_bs_g_grocery_d_sccl_18/523-3725179-9011818?psc=1,grocery,it,1000.0,Grocery
1665,19,"NESCAFÉ DOLCE GUSTO Espresso Barista Caffè, 6 Packs of 16 Capsules (96 Nescafé Dolce Gusto Compatible Capsules)",35.3,7695.0,4.7,B00C7N1TQW,https://www.amazon.it/-/en/Espresso-Nescaf%C3%A9-Dolce-Gusto-Compatible/dp/B00C7N1TQW/ref=zg_bs_g_grocery_d_sccl_19/523-3725179-9011818?psc=1,grocery,it,4000.0,Grocery
1666,20,"equilibra Dietary Supplements Herbal Teas, Detox Herbal Tea, 100% Functional Ingredients, Draining, Based on Aloe Vera, Nettle, Burdock, Birch and Dandelion, 100% Recyclable Materials, 15 Filters",7.0,7190.0,4.4,B018G971LM,https://www.amazon.it/-/en/equilibra-Supplements-Functional-Ingredients-Recyclable/dp/B018G971LM/ref=zg_bs_g_grocery_d_sccl_20/523-3725179-9011818?psc=1,grocery,it,1000.0,Grocery
1667,21,"Lavazza, Red Quality, 100 Aluminium Coffee Capsules Compatible with Original Nespresso Machines, with Notes of Chocolate and Dried Fruits, Arabica and Robusta, Intensity 10/13, Medium Roast",35.48,9864.0,4.5,B09BFFFVJ9,https://www.amazon.it/Lavazza-Aluminium-Compatible-Nespresso-Chocolate/dp/B09BFFFVJ9/ref=zg_bs_g_grocery_d_sccl_21/523-3725179-9011818?psc=1,grocery,it,900.0,Grocery
1668,22,Caffè Borbone Mia-Napoli Mixture – 100 Aluminium Capsules (10 Packs of 10) – Compatible with Nespresso Machines*,21.9,5954.0,4.2,B09YMR4DV3,https://www.amazon.it/-/en/Caff%C3%A8-Borbone-Mia-Napoli-Mixture-Compatible/dp/B09YMR4DV3/ref=zg_bs_g_grocery_d_sccl_22/523-3725179-9011818?psc=1,grocery,it,2000.0,Grocery
